"","main_category","subcategory","loc_state","loc_name","goal","state","face.like","face_followers","youtube_videos","youtube_subscriptors","youtube_views","instagram_followers","twitter_followers","PCE","dif_launch_end","dif_create_end","dif_create_launch"
"996","Food","Cookbooks","IL","Chicago",2500,"successful",0,0,0,0,0,"0",38500,49558,30,57,27
"997","Comics","Webcomics","IL","Chicago",2000,"failed",0,0,0,0,0,"0",0,49558,40,72,32
"998","Comics","Webcomics","IL","Chicago",1300,"successful",936,958,0,0,0,"1111",1789,49558,17,38,21
"1000","Design","Product Design","IL","Wilmette",5000,"successful",1772,2084,0,0,0,"9052",0,49558,30,65,35
"1001","Design","Product Design","IL","Chicago",500,"successful",0,0,0,0,0,"1305",0,49558,30,170,140
"1002","Theater","Spaces","IL","Charleston",1000,"failed",0,0,0,0,0,"0",0,49558,30,36,6
"1003","Comics","Webcomics","IL","Chicago",2100,"successful",936,958,0,0,0,"1111",1789,49558,21,1352,1331
"1005","Comics","Webcomics","IL","Chicago",22500,"successful",0,0,0,0,0,"0",853,49558,32,33,1
"1006","Design","Product Design","IL","Chicago",1,"successful",0,0,0,0,0,"0",0,49558,20,64,44
"1007","Design","Product Design","IL","Chicago",10000,"successful",0,0,0,0,0,"0",0,49558,30,33,3
"1008","Food","Cookbooks","IL","Chicago",50000,"successful",149406,153537,0,0,0,"328000",0,49558,30,593,563
"1009","Music","R&B","IL","Chicago",8000,"successful",0,5575,0,0,0,"1548",379,49558,32,35,3
"1010","Comics","Webcomics","IL","Chicago",3500,"successful",474,470,0,0,0,"0",1425,49558,35,63,28
"1011","Technology","Sound","IL","Champaign",60000,"successful",0,0,0,0,0,"0",0,49558,21,290,269
"1013","Design","Product Design","IL","Chicago",600,"successful",0,0,0,0,0,"0",0,49558,24,39,15
"1014","Comics","Webcomics","IL","Chicago",20000,"successful",0,0,0,0,0,"0",853,49558,29,63,34
"1015","Technology","Sound","IL","Bradley",1000,"successful",0,0,0,0,0,"0",0,49558,30,42,12
"1016","Publishing","Literary Spaces","IL","Chicago",2000,"successful",0,0,152,494,11348,"0",0,49558,30,61,31
"1017","Comics","Webcomics","IL","Chicago",18500,"successful",0,0,0,0,0,"6495",19900,49558,30,46,16
"1019","Comics","Webcomics","IL","Forest Park",25000,"successful",0,0,0,0,0,"0",853,49558,30,40,10
"1021","Food","Cookbooks","IL","Chicago",9500,"successful",0,0,0,0,0,"20900",0,49558,29,34,5
"1022","Design","Product Design","IL","Chicago",1000,"successful",0,0,0,0,0,"0",0,49558,25,32,7
"1023","Comics","Webcomics","IL","Gurnee",15000,"failed",0,0,0,0,0,"0",0,49558,30,40,10
"1024","Design","Product Design","IL","Chicago",1500,"successful",0,0,0,0,0,"0",0,49558,30,41,11
"1025","Comics","Webcomics","IL","Chicago",1300,"successful",936,958,0,0,0,"1111",1789,49558,15,68,53
"1026","Design","Product Design","IL","America",5000,"successful",0,0,0,0,0,"0",0,49558,30,130,100
"1027","Comics","Webcomics","IL","Chicago",7000,"successful",337,5769,0,0,0,"0",512,49558,30,112,82
"1028","Theater","Spaces","IN","Evansville",19000,"successful",0,0,0,0,0,"0",0,42697,43,49,6
"1029","Design","Product Design","IN","Indianapolis",100,"successful",0,0,0,0,0,"0",0,42697,30,51,21
"1030","Food","Cookbooks","IN","Carmel",1500,"successful",0,0,0,0,0,"0",0,42697,30,30,0
"1031","Comics","Webcomics","IN","Carmel",7500,"successful",0,0,0,0,0,"0",30300,42697,30,45,15
"1032","Publishing","Literary Spaces","IN","Indianapolis",99999,"successful",0,0,0,0,0,"0",0,42697,37,49,12
"1033","Publishing","Literary Spaces","IN","Indianapolis",40000,"successful",0,0,0,0,0,"0",0,42697,31,48,17
"1034","Design","Product Design","IN","Muncie",3565,"successful",0,0,0,0,0,"11800",0,42697,30,155,125
"1035","Publishing","Literary Spaces","IN","Indianapolis",45000,"successful",0,0,0,0,0,"0",0,42697,44,66,22
"1036","Publishing","Literary Spaces","IN","Indianapolis",29999,"successful",0,0,0,0,0,"0",0,42697,45,54,9
"1037","Comics","Webcomics","IN","Indianapolis",350,"successful",0,0,0,0,0,"0",16500,42697,14,24,10
"1039","Comics","Webcomics","IN","Schererville",250,"successful",318,475,0,0,0,"0",0,42697,30,31,1
"1041","Journalism","Photo","IN","Indianapolis",600,"successful",0,0,0,0,0,"0",0,42697,31,41,10
"1042","Comics","Webcomics","IN","Greenwood",2617,"successful",0,0,0,0,0,"903",1347,42697,30,69,39
"1043","Publishing","Literary Spaces","IN","Indianapolis",65000,"successful",0,0,0,0,0,"0",0,42697,52,62,10
"1044","Theater","Spaces","IN","La Porte",20000,"failed",0,0,0,0,0,"0",0,42697,30,39,9
"1046","Theater","Spaces","IN","Muncie",1000,"successful",366,371,0,0,0,"0",0,42697,30,76,46
"1047","Comics","Webcomics","IN","Schererville",500,"successful",318,475,0,0,0,"0",0,42697,60,60,0
"1048","Comics","Webcomics","IN","Anderson",300,"successful",NA,NA,0,0,0,"0",0,42697,30,43,13
"1049","Comics","Webcomics","IN","Schererville",500,"successful",318,328,0,0,0,"765",1081,42697,45,46,1
"1050","Comics","Webcomics","IN","Indianapolis",13000,"failed",0,0,0,0,0,"0",465,42697,30,58,28
"1051","Food","Cookbooks","IN","Bloomington",2500,"successful",2900,2900,0,0,0,"182",556,42697,31,857,826
"1052","Film & Video","Comedy","IN","Indianapolis",3800,"successful",0,0,0,0,0,"42400",0,42697,40,48,8
"1053","Comics","Webcomics","IN","Osceola",500,"successful",0,0,0,0,0,"0",0,42697,34,55,21
"1054","Comics","Webcomics","IN","Indianapolis",85000,"failed",0,0,0,0,0,"0",0,42697,30,32,2
"1055","Design","Toys","IN","Huntington",10000,"successful",0,0,0,0,0,"1972",0,42697,30,65,35
"1056","Theater","Spaces","IN","Batesville",15000,"successful",0,0,0,0,0,"0",0,42697,28,32,4
"1057","Comics","Webcomics","IN","Indianapolis",5000,"failed",0,0,0,0,0,"49",0,42697,30,30,0
"1058","Comics","Webcomics","KS","Hutchinson",900,"successful",0,0,0,0,0,"0",7,43147,30,31,1
"1059","Comics","Webcomics","KS","Paola",3000,"failed",718,700,0,0,0,"0",0,43147,30,35,5
"1060","Publishing","Literary Spaces","KS","Salina",15000,"successful",0,0,0,0,0,"0",0,43147,30,40,10
"1061","Comics","Webcomics","KS","Overland Park",1500,"successful",0,0,0,0,0,"204",393,43147,45,47,2
"1062","Comics","Webcomics","KS","Overland Park",1630,"failed",0,0,0,0,0,"204",393,43147,30,46,16
"1063","Comics","Webcomics","KS","Salina",2000,"failed",0,0,0,0,0,"0",7,43147,59,74,15
"1064","Comics","Webcomics","KS","Emporia",26000,"failed",93,102,0,0,0,"0",0,43147,40,100,60
"1065","Design","Toys","KS","Manhattan",1000,"successful",0,706,0,0,0,"4234",65,43147,30,45,15
"1066","Theater","Spaces","KS","Topeka",3000,"successful",6025,6480,0,0,0,"0",0,43147,4,4,0
"1067","Comics","Webcomics","KS","Overland Park",950,"successful",0,0,0,0,0,"204",393,43147,30,51,21
"1068","Comics","Webcomics","KS","Kansas City",400,"successful",0,0,560,1740,512359,"0",0,43147,24,30,6
"1069","Technology","Sound","KS","Olathe",3000,"successful",0,0,0,0,0,"0",0,43147,30,58,28
"1070","Journalism","Photo","KY","Van Lear",2500,"failed",0,0,0,0,0,"0",0,40816,45,50,5
"1071","Comics","Webcomics","KY","Erlanger",6000,"successful",0,0,0,0,0,"0",0,40816,30,58,28
"1073","Publishing","Literary Spaces","KY","Louisville",450,"successful",0,0,0,0,0,"0",0,40816,30,40,10
"1074","Publishing","Literary Spaces","KY","Louisville",1000,"successful",0,0,0,0,0,"0",0,40816,31,414,383
"1075","Comics","Webcomics","KY","Morganfield",750,"failed",0,0,0,0,0,"0",0,40816,60,60,0
"1078","Design","Toys","KY","Ashland",4000,"successful",3611,3873,0,0,0,"11000",10100,40816,30,36,6
"1079","Comics","Webcomics","KY","Murray",3000,"failed",0,0,0,0,0,"0",991,40816,60,73,13
"1080","Publishing","Literary Spaces","KY","Louisville",25000,"failed",0,0,0,0,0,"0",0,40816,30,147,117
"1082","Publishing","Literary Spaces","KY","Louisville",10000,"successful",0,0,0,0,0,"0",0,40816,15,20,5
"1083","Theater","Spaces","KY","Paducah",25000,"successful",0,0,0,0,0,"484",0,40816,49,1346,1297
"1084","Comics","Webcomics","KY","Florence",7300,"successful",0,0,0,0,0,"0",0,40816,32,40,8
"1085","Journalism","Photo","KY","Paris",115000,"failed",0,0,0,0,0,"0",0,40816,30,35,5
"1086","Publishing","Literary Spaces","KY","Floyd",2500,"failed",0,0,0,0,0,"0",0,40816,58,60,2
"1087","Theater","Spaces","KY","Florence",225000,"failed",0,770,0,0,0,"0",0,40816,60,62,2
"1088","Theater","Spaces","LA","New Orleans",50000,"successful",0,5551,0,0,0,"0",0,42294,28,40,12
"1089","Music","R&B","LA","New Orleans",2000,"successful",0,0,0,0,0,"0",0,42294,47,69,22
"1090","Theater","Spaces","LA","Lafayette",15000,"successful",0,0,0,0,0,"0",0,42294,30,78,48
"1091","Comics","Webcomics","LA","Gonzales",25000,"successful",0,0,0,0,0,"0",0,42294,32,67,35
"1092","Comics","Webcomics","LA","New Orleans",1000000,"failed",0,987,0,0,0,"0",0,42294,60,61,1
"1093","Comics","Webcomics","LA","Baton Rouge",2000,"failed",0,0,0,0,0,"0",0,42294,30,32,2
"1094","Music","R&B","LA","New Orleans",7000,"successful",NA,NA,0,0,0,"0",0,42294,30,39,9
"1098","Design","Product Design","LA","Mandeville",1410,"successful",0,0,0,0,0,"0",0,42294,18,22,4
"1099","Publishing","Literary Spaces","LA","New Orleans",12000,"successful",0,0,0,0,0,"0",0,42294,27,54,27
"1101","Music","R&B","LA","New Orleans",3500,"successful",2481,2564,0,0,0,"0",0,42294,30,53,23
"1102","Comics","Webcomics","LA","Baton Rouge",7000,"successful",0,0,0,0,0,"0",0,42294,31,50,19
"1103","Comics","Webcomics","MA","Worcester",800,"failed",0,0,0,0,0,"0",1105,58532,30,32,2
"1104","Comics","Webcomics","MA","Pembroke",50,"successful",0,0,0,0,0,"0",0,58532,30,142,112
"1105","Comics","Webcomics","MA","Easthampton",37500,"successful",0,0,0,0,0,"4373",3,58532,29,41,12
"1106","Comics","Webcomics","MA","Easthampton",55000,"successful",0,0,0,0,0,"0",0,58532,30,45,15
"1107","Comics","Webcomics","MA","Falmouth",37000,"successful",0,0,120,1690,645659,"0",0,58532,30,50,20
"1108","Comics","Webcomics","MA","Easthampton",22000,"successful",0,0,0,0,0,"0",0,58532,30,371,341
"1109","Film & Video","Comedy","MA","Easton",20000,"successful",0,0,0,0,0,"0",0,58532,45,68,23
"1110","Music","R&B","MA","Boston",5000,"successful",0,0,0,0,0,"0",0,58532,30,30,0
"1111","Comics","Webcomics","MA","Holden",6000,"failed",531,529,0,0,0,"0",0,58532,30,44,14
"1112","Design","Product Design","MA","Boston",4750,"successful",0,0,0,0,0,"0",0,58532,29,108,79
"1113","Music","R&B","MA","Somerville",850,"successful",0,0,0,0,0,"0",0,58532,14,165,151
"1114","Comics","Webcomics","MA","Boston",26000,"failed",549,540,0,0,0,"0",10000,58532,30,44,14
"1115","Food","Cookbooks","MA","Northampton",100,"successful",0,0,0,0,0,"0",0,58532,21,31,10
"1116","Technology","Sound","MA","Boston",20000,"successful",0,0,0,0,0,"0",0,58532,38,562,524
"1117","Theater","Spaces","MA","Boston",500,"successful",0,0,0,0,0,"0",0,58532,14,29,15
"1118","Theater","Spaces","MA","Somerville",25000,"failed",0,0,0,0,0,"662",691,58532,32,184,152
"1119","Theater","Spaces","MA","North Andover",22000,"successful",344,356,0,0,0,"0",0,58532,30,95,65
"1120","Publishing","Literary Spaces","MA","Boston",2600,"failed",0,0,0,0,0,"0",0,58532,36,86,50
"1122","Music","R&B","MA","Boston",4000,"successful",0,0,0,0,0,"0",0,58532,30,109,79
"1124","Comics","Webcomics","MA","Holden",800,"successful",0,0,0,0,0,"0",1105,58532,60,62,2
"1125","Design","Product Design","MA","Cambridge",10000,"successful",0,0,0,0,0,"1665",0,58532,30,66,36
"1126","Design","Product Design","MA","Boston",5195,"successful",0,0,0,0,0,"0",0,58532,30,90,60
"1128","Comics","Webcomics","MA","Pembroke",50,"successful",0,0,0,0,0,"0",0,58532,22,76,54
"1129","Theater","Spaces","MA","Beverly",8500,"successful",0,0,10,33,2169,"0",0,58532,22,38,16
"1130","Music","R&B","MA","Boston",1000,"successful",18000,18000,25,497,86135,"0",0,58532,30,33,3
"1133","Journalism","Photo","MA","Boston",50000,"failed",0,0,0,0,0,"0",0,58532,60,60,0
"1134","Music","R&B","MA","Easthampton",5000,"successful",0,0,7,286,15070,"1551",0,58532,30,74,44
"1135","Design","Product Design","MA","Barnstable",17770,"successful",0,0,0,0,0,"0",0,58532,33,71,38
"1136","Technology","Sound","MA","Cambridge",101000,"successful",0,0,0,0,0,"3822",0,58532,30,323,293
"1137","Comics","Webcomics","MA","Boston",13000,"successful",549,540,0,0,0,"0",10000,58532,31,37,6
"1138","Design","Product Design","MA","Boston",1000,"successful",0,0,0,0,0,"0",0,58532,21,322,301
"1139","Theater","Spaces","MA","Cambridge",10000,"successful",0,0,0,0,0,"0",0,58532,45,88,43
"1141","Comics","Webcomics","MA","Boston",25000,"failed",0,0,0,0,0,"0",0,58532,30,33,3
"1142","Theater","Spaces","MA","Arlington",250000,"failed",0,0,0,0,0,"0",0,58532,30,128,98
"1143","Publishing","Literary Spaces","MA","Boston",200,"successful",0,0,0,0,0,"0",0,58532,30,43,13
"1144","Comics","Webcomics","MA","Easthampton",35000,"successful",0,0,0,0,0,"4373",3,58532,27,98,71
"1145","Design","Product Design","MA","Lexington",1000,"successful",0,0,0,0,0,"0",0,58532,17,24,7
"1146","Technology","Sound","MA","Boston",5000,"successful",0,0,0,0,0,"3602",0,58532,35,62,27
"1147","Comics","Webcomics","MA","Boston",200,"failed",NA,NA,0,0,0,"0",0,58532,30,30,0
"1148","Comics","Webcomics","MA","Boston",4000,"successful",0,0,4,79,3200,"0",0,58532,30,1260,1230
"1149","Comics","Webcomics","MA","Boston",15665,"successful",0,0,0,0,0,"0",0,58532,30,53,23
"1150","Comics","Webcomics","MA","Oak Bluffs",5000,"failed",0,0,0,0,0,"0",0,58532,60,63,3
"1151","Comics","Webcomics","MA","Pembroke",50,"successful",0,0,0,0,0,"0",0,58532,30,51,21
"1152","Comics","Webcomics","MA","Amherst",12000,"successful",37000,37000,0,0,0,"0",64500,58532,30,104,74
"1153","Comics","Webcomics","MA","Boston",15000,"successful",0,0,0,0,0,"0",31,58532,30,201,171
"1154","Comics","Webcomics","MA","Boston",30000,"successful",0,0,0,0,0,"3835",40400,58532,30,62,32
"1155","Design","Product Design","MA","East Longmeadow",1100,"successful",0,0,0,0,0,"1803",2251,58532,30,37,7
"1156","Design","Product Design","MA","Boston",250,"successful",52,65,0,0,0,"1202",218,58532,17,93,76
"1157","Design","Product Design","MA","Boston",250,"successful",52,65,0,0,0,"1202",218,58532,59,120,61
"1158","Comics","Webcomics","MA","Boston",20000,"successful",0,0,0,0,0,"0",0,58532,30,44,14
"1159","Technology","Sound","MA","Boston",5000,"successful",0,0,0,0,0,"0",0,58532,23,74,51
"1160","Comics","Webcomics","MA","Easthampton",30000,"successful",0,0,0,0,0,"0",0,58532,30,36,6
"1161","Comics","Webcomics","MA","Fall River",750,"failed",0,0,0,0,0,"0",0,58532,30,30,0
"1162","Technology","Sound","MA","Swampscott",10000,"successful",13000,13000,0,0,0,"0",0,58532,16,29,13
"1163","Music","R&B","MA","Boston",1500,"successful",0,0,0,0,0,"0",0,58532,32,37,5
"1164","Design","Product Design","MA","Boston",270,"successful",0,0,0,0,0,"0",0,58532,45,168,123
"1165","Comics","Webcomics","MA","Braintree",10400,"successful",0,0,0,0,0,"0",0,58532,20,23,3
"1166","Comics","Webcomics","MA","Boston",15000,"successful",0,0,0,0,0,"0",31,58532,30,157,127
"1169","Comics","Webcomics","MA","Easthampton",3000,"successful",0,0,0,0,0,"0",0,58532,30,39,9
"1171","Theater","Spaces","MA","Needham",8300,"successful",0,3470,0,0,0,"0",0,58532,30,45,15
"1172","Comics","Webcomics","MA","Easthampton",35000,"successful",0,0,0,0,0,"19900",71300,58532,30,49,19
"1173","Design","Product Design","MA","Plainville",350,"successful",0,0,0,0,0,"0",2,58532,38,154,116
"1174","Design","Product Design","MA","Boston",3000,"successful",0,0,0,0,0,"0",0,58532,39,80,41
"1175","Comics","Webcomics","MA","Lowell",1700,"successful",107,122,0,0,0,"0",0,58532,21,24,3
"1176","Journalism","Photo","MA","Boston",30000,"failed",0,0,0,0,0,"0",16000,58532,31,31,0
"1177","Design","Product Design","MA","Boston",250,"successful",52,65,0,0,0,"1202",218,58532,38,297,259
"1178","Comics","Webcomics","MA","Lowell",4500,"failed",107,122,0,0,0,"0",0,58532,22,25,3
"1179","Comics","Webcomics","MA","Quincy",1000,"successful",113,114,0,0,0,"0",11,58532,41,50,9
"1180","Journalism","Photo","MD","Baltimore",2500,"failed",0,0,0,0,0,"0",0,48650,30,34,4
"1181","Comics","Webcomics","MD","Baltimore",5000,"failed",0,0,0,0,0,"5295",0,48650,30,336,306
"1182","Design","Toys","MD","Salisbury",350,"successful",18,20,0,0,0,"0",0,48650,30,38,8
"1184","Comics","Webcomics","MD","Baltimore",605,"failed",0,0,0,0,0,"0",0,48650,28,77,49
"1186","Publishing","Literary Spaces","MD","Rockville",20000,"successful",865,893,0,0,0,"0",0,48650,30,47,17
"1187","Design","Product Design","MD","Annapolis",5000,"successful",0,0,0,0,0,"0",0,48650,31,95,64
"1188","Comics","Webcomics","MD","Baltimore",2500,"successful",0,0,0,0,0,"0",0,48650,32,42,10
"1189","Theater","Spaces","MD","Silver Spring",3000,"successful",0,0,0,0,0,"0",0,48650,30,30,0
"1190","Comics","Webcomics","MD","Baltimore",12500,"failed",0,0,0,0,0,"0",0,48650,30,45,15
"1193","Comics","Webcomics","MD","Hagerstown",1200,"failed",0,0,0,0,0,"0",0,48650,45,45,0
"1194","Comics","Webcomics","MD","Baltimore",3900,"successful",0,0,0,0,0,"706",1168,48650,25,570,545
"1195","Comics","Webcomics","MD","Baltimore",5000,"successful",0,0,0,0,0,"706",1169,48650,39,123,84
"1197","Comics","Webcomics","MD","Frederick",12000,"successful",0,21000,0,0,0,"2931",3341,48650,31,567,536
"1202","Design","Product Design","MD","Gaithersburg",8500,"successful",0,0,0,0,0,"0",0,48650,45,208,163
"1203","Comics","Webcomics","MD","Baltimore",2350,"successful",0,0,0,0,0,"0",1169,48650,25,43,18
"1204","Comics","Webcomics","MD","Baltimore",6000,"successful",0,0,0,0,0,"10000",3716,48650,31,52,21
"1205","Food","Cookbooks","MD","Baltimore",4000,"successful",0,0,0,0,0,"0",0,48650,30,31,1
"1206","Comics","Webcomics","MD","Baltimore",1000,"successful",0,0,0,0,0,"0",0,48650,30,1045,1015
"1208","Design","Toys","MD","Baltimore",3300,"successful",0,0,0,0,0,"0",13900,48650,31,49,18
"1210","Publishing","Literary Spaces","ME","Portland",75000,"failed",0,0,0,0,0,"888",0,50559,45,89,44
"1211","Food","Cookbooks","ME","Rockland",17000,"successful",5000,5200,0,0,0,"2841",0,50559,30,116,86
"1213","Journalism","Photo","ME","Mt Katahdin",3000,"failed",0,0,0,0,0,"0",0,50559,60,85,25
"1214","Film & Video","Comedy","ME","Brunswick",30000,"successful",0,0,0,0,0,"0",0,50559,30,80,50
"1215","Design","Product Design","ME","South Portland",10000,"successful",0,0,0,0,0,"0",0,50559,40,96,56
"1216","Theater","Spaces","MI","Grand Rapids",25000,"successful",0,0,0,0,0,"0",0,45591,30,149,119
"1217","Technology","Sound","MI","Detroit",10000,"successful",0,0,0,0,0,"0",0,45591,30,91,61
"1219","Comics","Webcomics","MI","Detroit",2500,"failed",0,0,0,0,0,"28",5,45591,43,54,11
"1220","Comics","Webcomics","MI","Flat Rock",750,"failed",0,221,66,175,38222,"0",0,45591,30,36,6
"1221","Journalism","Photo","MI","Lansing",6000,"failed",0,0,0,0,0,"0",0,45591,30,936,906
"1222","Comics","Webcomics","MI","Marquette",4000,"successful",0,0,0,0,0,"0",0,45591,30,36,6
"1224","Comics","Webcomics","MI","Detroit",17000,"successful",0,0,0,0,0,"1900000",116000,45591,30,86,56
"1225","Comics","Webcomics","MI","Ypsilanti",8500,"failed",1413,1406,0,0,0,"0",23,45591,30,45,15
"1226","Design","Product Design","MI","Detroit",15000,"successful",1893,2090,0,0,0,"34500",0,45591,49,98,49
"1227","Comics","Webcomics","MI","Lansing",250,"successful",0,0,0,0,0,"0",0,45591,30,30,0
"1228","Comics","Webcomics","MI","Monroe",4500,"failed",0,0,0,0,0,"0",0,45591,50,53,3
"1229","Comics","Webcomics","MI","Detroit",1000,"successful",0,0,0,0,0,"0",0,45591,30,37,7
"1230","Music","R&B","MI","Detroit",14000,"successful",0,0,0,0,0,"0",0,45591,30,309,279
"1233","Journalism","Photo","MI","Kalamazoo",2000,"failed",2246,2559,0,0,0,"0",0,45591,59,69,10
"1234","Comics","Webcomics","MI","Detroit",1200,"failed",0,0,0,0,0,"0",0,45591,30,30,0
"1235","Technology","Sound","MI","Grawn",40000,"successful",0,0,0,0,0,"0",0,45591,45,83,38
"1236","Comics","Webcomics","MI","Detroit",750,"failed",0,0,0,0,0,"0",0,45591,30,31,1
"1237","Comics","Webcomics","MI","Portage",300,"successful",0,0,0,0,0,"3031",1577,45591,32,157,125
"1238","Theater","Spaces","MI","Pinckney",1333666,"failed",4671,4626,0,0,0,"0",2652,45591,30,31,1
"1239","Comics","Webcomics","MI","Lansing",7500,"successful",4964,4859,0,0,0,"0",0,45591,30,70,40
"1240","Comics","Webcomics","MI","Lansing",300,"successful",0,0,0,0,0,"0",0,45591,20,20,0
"1241","Design","Product Design","MI","East Lansing",5000,"successful",0,0,0,0,0,"0",0,45591,35,91,56
"1242","Theater","Spaces","MI","Kalamazoo",10000,"successful",0,0,0,0,0,"0",0,45591,30,57,27
"1243","Film & Video","Comedy","MI","Detroit",3000,"successful",0,0,129,1390,115871,"0",0,45591,30,45,15
"1244","Food","Cookbooks","MI","Mount Pleasant",500,"successful",0,0,0,0,0,"0",0,45591,60,71,11
"1245","Comics","Webcomics","MI","Detroit",860,"failed",0,0,0,0,0,"0",0,45591,60,62,2
